集团名称,成员名称,成员类型
德州职业教育集团,山东商务技工学校,
德州职业教育集团,山东锦泽技工学校,
德州职业教育集团,中国重型汽车集团桥箱有限公司,企业
德州职业教育集团,济南钢铁集团,
德州职业教育集团,山东海化集团有限公司,企业
德州职业教育集团,胜利油田高原石油装备有限公司,企业
德州职业教育集团,青岛北海船舶重工有限责任公司,企业
德州职业教育集团,中船江南重工股份有限公司,企业
德州职业教育集团,上海电气人力资源有限公司,企业
德州职业教育集团,上海广电电子股份有限公司,企业
德州职业教育集团,首钢京唐钢铁联合有限责任公司,企业
德州职业教育集团,中冶京唐建设有限公司,企业
德州职业教育集团,中车集团济南车辆有限公司,企业
德州职业教育集团,一汽山东汽车改装厂,
德州职业教育集团,包头北奔重型汽车有限公司蓬莱分公司,企业
德州职业教育集团,沪东中华造船（集团）有限公司,企业
德州职业教育集团,上海焦化有限公司,企业
德州职业教育集团,上海外高桥造船有限公司,企业
德州职业教育集团,中国机械工业第五建设工程公司,企业
德州职业教育集团,中冶天工建设有限公司,企业
德州职业教育集团,天津二十冶建设有限公司,企业
德州职业教育集团,天津冶金集团轧一制钢有限公司,企业
德州职业教育集团,天津新港船舶重工有限责任公司,企业
德州职业教育集团,中船重工大连船舶工业工程公司,企业
德州职业教育集团,中冶集团华冶资源开发有限责任公司,企业
德州职业教育集团,蓬莱巨涛海洋工程重工有限公司,企业
德州职业教育集团,上海船厂船舶有限公司,企业
德州职业教育集团,江南造船（集团）有限责任公司,企业
德州职业教育集团,上海宝冶建设有限公司,企业
德州职业教育集团,中国移动通信集团山东有限公司,企业
德州职业教育集团,中国石油天然气港枣管道输油公司,企业
德州职业教育集团,中国水利水电第十四工程局有限公司,企业
德州职业教育集团,南京云海特种金属股份有限公司,企业
德州职业教育集团,河北省首钢迁安钢铁有限责任公司,企业
德州职业教育集团,中国石油天然气管道局中原输气公司,企业
德州职业教育集团,中国电网德州分公司中茂实业有限公司,企业
德州职业教育集团,中石化石油勘探研究院石油钻井研究所,研究机构
德州职业教育集团,中央储备粮德州直属库,
德州职业教育集团,中冶宝钢技术服务有限公司,企业
德州职业教育集团,富士康科技集团,
德州职业教育集团,山东魏桥创业集团有限公司,企业
德州职业教育集团,日照钢铁控股集团有限公司,企业
德州职业教育集团,福田雷沃国际重工股份有限公司,企业
德州职业教育集团,山东时风集团有限责任公司,企业
德州职业教育集团,山东万达集团股份有限公司,企业
德州职业教育集团,南山集团,
德州职业教育集团,中国吉利控股集团,
德州职业教育集团,山东三角集团有限公司,企业
德州职业教育集团,库珀成山（山东）轮胎有限公司,企业
德州职业教育集团,济南钢铁集团商业贸易公司,企业
德州职业教育集团,济钢集团重工机械有限公司,企业
德州职业教育集团,山东莱钢永锋钢铁有限公司,企业
德州职业教育集团,常柴股份有限公司,企业
德州职业教育集团,南京钢铁联合有限公司,企业
德州职业教育集团,山东保龄宝生物技术有限公司,企业
德州职业教育集团,德州实华化工有限公司,企业
德州职业教育集团,天津荣程联合钢铁集团有限公司,企业
德州职业教育集团,奥的斯电梯（中国）投资有限公司,企业
德州职业教育集团,中国石油冀东油田公司,企业
德州职业教育集团,海尔集团公司,企业
德州职业教育集团,天津钢管集团股份有限公司,企业
德州职业教育集团,海信集团有限公司,企业
德州职业教育集团,烟台华大化学工业有限公司,企业
德州职业教育集团,杭州娃哈哈集团有限公司,企业
德州职业教育集团,中化平原化工有限公司,企业
德州职业教育集团,德州银座商城股份有限公司,企业
德州职业教育集团,青岛高校软控股份有限公司,企业
德州职业教育集团,青岛渤海农业发展有限公司,企业
德州职业教育集团,山东华能股份有限公司德州发电厂,企业
德州职业教育集团,力诺集团股份有限公司,企业
德州职业教育集团,威海华东数控有限公司,企业
德州职业教育集团,皇明集团,
德州职业教育集团,日照五征集团,
德州职业教育集团,荣成神飞船舶制造有限公司,企业
德州职业教育集团,威海蓝星玻璃股份有限公司,企业
德州职业教育集团,山东威高骨科材料有限公司,企业
德州职业教育集团,山东威达机械股份有限公司,企业
德州职业教育集团,赛轮股份有限公司,企业
德州职业教育集团,山东华夏集团有限公司,企业
德州职业教育集团,邹平铁雄焦化有限公司,企业
德州职业教育集团,山东华鲁恒升集团有限公司,企业
德州职业教育集团,德棉股份有限公司,企业
德州职业教育集团,上海紫江企业集团有限公司,企业
德州职业教育集团,上海振华港口机械集团股份有限公司,企业
德州职业教育集团,上海大众汽车集团,
德州职业教育集团,安徽江淮汽车股份有限公司,企业
德州职业教育集团,合肥美菱股份有限公司,企业
德州职业教育集团,中国海洋石油总公司天津海洋石油工程,企业
德州职业教育集团,北京动力源科技股份公司,企业
德州职业教育集团,北京大唐电信,
德州职业教育集团,达丰（上海）电脑有限公司,企业
德州职业教育集团,鲁南制药集团股份有限公司,企业
德州职业教育集团,烟台万方物流有限公司,企业
德州职业教育集团,威海光威集团,
德州职业教育集团,烟台交运集团,
德州职业教育集团,济南卢堡啤酒有限公司,企业
德州职业教育集团,济南钢铁集团总公司金属制品厂,企业
德州职业教育集团,济南钢铁集团球墨铁管有限公司,企业
德州职业教育集团,济南钢铁集团新事业有限公司,企业
德州职业教育集团,天津荣亨集团,
德州职业教育集团,中国第二十二冶金建设公司珠海检修公司,企业
德州职业教育集团,济钢集团山东建设工程有限公司,企业
德州职业教育集团,中国重汽卡车股份有限公司,企业
德州职业教育集团,山东移动通信有限公司德州分公司,企业
德州职业教育集团,中国网通德州分公司,企业
德州职业教育集团,山东齐鲁电机制造有限公司,企业
德州职业教育集团,济南科赛基农化工有限公司,企业
德州职业教育集团,唐星生物科技公司,企业
德州职业教育集团,烟台轴承仪器有限公司,企业
德州职业教育集团,山东丰汇集团有限公司,企业
德州职业教育集团,山东双轮集团股份有限公司,企业
德州职业教育集团,淄博商厦股份有限公司,企业
德州职业教育集团,德州晶华集团有限公司,企业
德州职业教育集团,山东德州扒鸡集团有限公司,企业
德州职业教育集团,山东德州百货大楼（集团）有限责任公司,企业
德州职业教育集团,山东古贝春集团,
德州职业教育集团,山东禹王亭集团,
德州职业教育集团,山东德建集团有限公司,企业
德州职业教育集团,德州天元集团有限责任公司,企业
德州职业教育集团,山东德兴建设集团有限公司,企业
德州职业教育集团,德州克代尔啤酒有限公司,企业
德州职业教育集团,山东新华印刷厂德州厂,
德州职业教育集团,德州元济纺织有限公司,企业
德州职业教育集团,上海松川精密电子公司,企业
德州职业教育集团,上海机床厂有限公司,企业
德州职业教育集团,天津龙威粮油工业有限公司,企业
德州职业教育集团,迁安轧一钢铁集团有限公司,企业
德州职业教育集团,唐山长城钢铁集团燕山钢铁有限公司,企业
德州职业教育集团,北京岳洋通物资有限公司,企业
德州职业教育集团,中国华能集团京张高速公路有限责任公司,企业
德州职业教育集团,河北省冀星高速公路有限公司,企业
德州职业教育集团,华硕电脑股份有限公司,企业
德州职业教育集团,山东新华医疗器械股份有限公司,企业
德州职业教育集团,荣城华泰汽车有限公司,企业
德州职业教育集团,青岛太平货柜有限公司,企业
德州职业教育集团,晋亿集团晋德有限公司,企业
德州职业教育集团,河北新钢钢铁集团有限公司,企业
德州职业教育集团,中国石油德州分公司,企业
德州职业教育集团,德州中联集团大坝水泥,
德州职业教育集团,德州市公路局,
